Certification,View,Comment_num,Date,Name,Fans,Video_Index,Comment_Text,Censor_Score,Topic,Certification_Type,Emotion_Detail,Sentiment_Label
5,1556000,2437,"(2022, 1, 11)",中国日报,2994317,106,应该说我的祖国,6,Hong Kong Protests,Media,厌恶,negative
4,1046000,9192,"(2019, 11, 18)",安徽共青团,472282,39,越猴,6,Hong Kong Protests,Government,喜欢,positive
4,1368000,37000,"(2020, 5, 18)",共青团中央,11416573,1,恶心,7,Hong Kong Protests,Government,厌恶,negative
4,82000,826,"(2024, 1, 10)",河南共青团,1211536,148,感觉是每一个街口都有人把着,7,Hong Kong Protests,Government,喜欢,positive
0,500000,2506,"(2023, 6, 11)",好吃的脆脆酱,2535,97,肯定会啊,5,Hong Kong Protests,None,喜欢,positive
4,3337000,7578,"(2019, 8, 29)",浙江共青团,1543514,77,帅气！,8,Hong Kong Protests,Government,喜欢,positive
0,187000,892,"(2023, 8, 30)",老咩头,57976,132,485个人,5,Hong Kong Protests,None,厌恶,negative
2,1456000,6814,"(2021, 4, 21)",卢克文工作室,4368332,7,太少,6,Hong Kong Protests,Influencer,厌恶,negative
0,252000,1299,"(2024, 12, 9)",DJ_HUMBLE,25979,12,故意不开发，人为减少供给,3,Hong Kong Protests,None,厌恶,negative
0,234000,2935,"(2023, 8, 30)",毒蛊酱,93973,143,这是什么,6,Hong Kong Protests,None,厌恶,negative
2,2255000,16000,"(2021, 4, 22)",卢克文工作室,4368332,5,40 20 永 无 中 ，20 永 无 中,10,Hong Kong Protests,Influencer,厌恶,negative
0,790000,4123,"(2023, 8, 20)",毒蛊酱,93973,152,幽默b弱智儿童，电影当真了,10,Hong Kong Protests,None,喜欢,positive
2,1420000,6991,"(2021, 4, 20)",卢克文工作室,4368337,71,胡舰威武,5,Hong Kong Protests,Influencer,喜欢,positive
4,1740000,18000,"(2019, 11, 17)",浙江共青团,1543514,6,腿蹲麻了,10,Hong Kong Protests,Government,厌恶,negative
4,1077000,4387,"(2019, 11, 15)",共青团中央,11416572,151,怕是借着未成年减罚吧,7,Hong Kong Protests,Government,厌恶,negative
4,1044000,3825,"(2019, 11, 2)",广东共青团,1724625,22,为了生活的人都是自私，自私没错，别自己父母有钱没生存压力就说别人自私,9,Hong Kong Protests,Government,厌恶,negative
4,3592000,9369,"(2019, 12, 23)",浙江共青团,1543515,120,湘军请求出战,6,Hong Kong Protests,Government,厌恶,negative
1,1280000,9914,"(2024, 6, 16)",人间放映厅,1153155,113,真的觉得抓老鼠有成就感，为什么不在香港抓老鼠，非要去到呆嘤抓老鼠就有成就感,10,Hong Kong Protests,Famous Content Creator,开心,positive
4,1215000,3887,"(2019, 11, 18)",广东共青团,1724625,20,加油同胞,7,Hong Kong Protests,Government,喜欢,positive
4,1650000,190,"(2020, 3, 3)",青春山东,461528,118,就这胆子。。。,3,Hong Kong Protests,Government,厌恶,negative
2,693000,8352,"(2021, 12, 8)",卢克文工作室,4368342,122,这不就是上班高峰挤公交车吗，先上车的不肯往里走了,5,Hong Kong Protests,Influencer,厌恶,negative
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,致敬！,4,Hong Kong Protests,Media,喜欢,positive
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,每次看李老师这儿都泪流满面,10,Hong Kong Protests,Media,悲伤,negative
4,260000,1141,"(2019, 9, 2)",广东共青团,1724625,63,看来愤青们是故意骗外汇吧，原来是苦肉计,6,Hong Kong Protests,Government,厌恶,negative
4,1077000,4387,"(2019, 11, 15)",共青团中央,11416572,151,这么不要脸呀,5,Hong Kong Protests,Government,厌恶,negative
1,360000,1673,"(2023, 12, 29)",胆子不小的郑吉祥,936878,169,因为可能真的刑讯逼供,2,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,565000,4642,"(2019, 9, 1)",广东共青团,1724625,68,我们连初中都毕业不了,6,Hong Kong Protests,Government,厌恶,negative
4,3194000,41000,"(2019, 9, 19)",共青团中央,11416570,184,巫蛊之术，启动！,10,Hong Kong Protests,Government,喜欢,positive
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,唱得好啊！！！！！！！,7,Hong Kong Protests,Media,喜欢,positive
1,360000,1673,"(2023, 12, 29)",胆子不小的郑吉祥,936878,169,最近更新这么频繁呢？？,1,Hong Kong Protests,Famous Content Creator,厌恶,negative
0,138000,194,"(2024, 9, 21)",史提缤纷周,5966,16,4点还有7个人看,1,Hong Kong Protests,None,厌恶,negative
4,32000,84,"(2019, 8, 14)",安徽共青团,472282,50,口吐芬芳,3,Hong Kong Protests,Government,喜欢,positive
4,3059000,5478,"(2020, 7, 5)",广东共青团,1724625,11,踢他板蓝根,8,Hong Kong Protests,Government,厌恶,negative
4,2751000,32000,"(2019, 8, 7)",浙江共青团,1543514,24,真*“自由”,9,Hong Kong Protests,Government,喜欢,positive
4,565000,4642,"(2019, 9, 1)",广东共青团,1724625,68,猴,5,Hong Kong Protests,Government,喜欢,positive
1,1560000,16000,"(2024, 10, 18)",勾手老大爷邓肯,2085321,111,逝者安息,9,Hong Kong Protests,Famous Content Creator,悲伤,negative
4,260000,1141,"(2019, 9, 2)",广东共青团,1724625,63,就我们中国以德报怨，美国白眼狼,10,Hong Kong Protests,Government,厌恶,negative
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,致敬何君尧,10,Hong Kong Protests,Media,喜欢,positive
4,1368000,37000,"(2020, 5, 18)",共青团中央,11416573,1,肯定是美国英国,10,Hong Kong Protests,Government,厌恶,negative
0,790000,4123,"(2023, 8, 20)",毒蛊酱,93973,152,6,9,Hong Kong Protests,None,厌恶,negative
0,500000,2506,"(2023, 6, 11)",好吃的脆脆酱,2535,97,要是说英语应该没啥问题Doge,10,Hong Kong Protests,None,厌恶,negative
4,594000,2542,"(2020, 6, 11)",广东共青团,1724625,15,不得好死,6,Hong Kong Protests,Government,厌恶,negative
4,1368000,37000,"(2020, 5, 18)",共青团中央,11416573,1,这眼镜,6,Hong Kong Protests,Government,喜欢,positive
5,2757000,3649,"(2019, 10, 13)",央视网,4775152,75,口区口区口区口区,10,Hong Kong Protests,Media,厌恶,negative
0,48000,94,"(2021, 12, 13)",秀谷官,9174,138,不让写抗日是战后美日同盟关系，英国有压力,10,Hong Kong Protests,None,厌恶,negative
5,1908000,13000,"(2019, 11, 20)",中国日报,2994319,173,太原科技大学表示强烈谴责！,6,Hong Kong Protests,Media,生气,negative
4,3487000,4396,"(2019, 11, 19)",广东共青团,1724625,131,四   面   楚   歌,10,Hong Kong Protests,Government,喜欢,positive
5,261000,539,"(2019, 12, 4)",中国日报,2994317,83,加油加油加油，辛苦了,6,Hong Kong Protests,Media,开心,positive
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,致敬,8,Hong Kong Protests,Media,喜欢,positive
1,877000,14000,"(2019, 10, 25)",马督工,2037056,49,所以那些说中国底层人民能忍，是奴性。。呵呵，全世界底层人争取美好生活，各种无奈妥协都是一样的！,10,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,82000,826,"(2024, 1, 10)",河南共青团,1211536,148,三十分钟的警匪大片,6,Hong Kong Protests,Government,厌恶,negative
4,210000,390,"(2019, 8, 30)",浙江共青团,1543515,101,深圳警察终于要出动了吗,8,Hong Kong Protests,Government,惊讶,positive
4,370000,2701,"(2019, 8, 22)",共青团中央,11416573,36,中华人民共和国万岁！,7,Hong Kong Protests,Government,喜欢,positive
4,3325000,52000,"(2019, 7, 28)",广东共青团,1724625,149,如果奇迹有颜色，那一定是中国红！,8,Hong Kong Protests,Government,喜欢,positive
4,1588000,6341,"(2019, 11, 11)",青春山东,461528,136,说好的大结局呢？,10,Hong Kong Protests,Government,厌恶,negative
4,259000,629,"(2019, 10, 26)",广东共青团,1724625,40,听不懂的下面有字幕君。,7,Hong Kong Protests,Government,厌恶,negative
0,335000,1040,"(2024, 7, 12)",老咩头,57976,164,读chong吧,10,Hong Kong Protests,None,厌恶,negative
2,2010000,3539,"(2021, 4, 19)",卢克文工作室,4368336,58,无信仰志不坚,6,Hong Kong Protests,Influencer,厌恶,negative
0,187000,892,"(2023, 8, 30)",老咩头,57976,132,她自己杀的吧？,3,Hong Kong Protests,None,厌恶,negative
2,464000,4814,"(2021, 5, 5)",探骊探世界,240082,183,一个驼背，一个直背,5,Hong Kong Protests,Influencer,厌恶,negative
0,790000,4123,"(2023, 8, 20)",毒蛊酱,93973,152,？？？,5,Hong Kong Protests,None,厌恶,negative
4,1283000,2811,"(2019, 6, 14)",共青团中央,11416570,175,耿哥不爽,6,Hong Kong Protests,Government,厌恶,negative
4,594000,2542,"(2020, 6, 11)",广东共青团,1724625,15,事情不到自己头上是不会知道严重性的,5,Hong Kong Protests,Government,厌恶,negative
1,1560000,16000,"(2024, 10, 18)",勾手老大爷邓肯,2085321,111,就是被吃了也有头骨吧，能想到这个也是人才,7,Hong Kong Protests,Famous Content Creator,厌恶,negative
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,我的中国心，据说黄霑五分钟写好歌词，致敬！,10,Hong Kong Protests,Media,喜欢,positive
5,10189000,34000,"(2018, 11, 21)",观察者网,7368397,117,焊家铲,9,Hong Kong Protests,Media,厌恶,negative
0,831000,3949,"(2020, 6, 9)",观视频工作室,3926461,146,神预言,7,Hong Kong Protests,None,喜欢,positive
4,194000,335,"(2019, 8, 26)",青春山东,461528,119,楼上的在干嘛,4,Hong Kong Protests,Government,厌恶,negative
1,1280000,9914,"(2024, 6, 16)",人间放映厅,1153155,113,看着像越南裔,9,Hong Kong Protests,Famous Content Creator,喜欢,positive
2,693000,8352,"(2021, 12, 8)",卢克文工作室,4368342,122,这个是对的,1,Hong Kong Protests,Influencer,喜欢,positive
5,1524000,12000,"(2021, 4, 14)",央视新闻,20926840,10,是谁,9,Hong Kong Protests,Media,厌恶,negative
4,3059000,5478,"(2020, 7, 5)",广东共青团,1724625,11,来啊跑什么,5,Hong Kong Protests,Government,厌恶,negative
4,12414000,295000,"(2019, 11, 20)",共青团中央,11416573,2,正道的光 照在了大地上,5,Hong Kong Protests,Government,喜欢,positive
2,693000,8352,"(2021, 12, 8)",卢克文工作室,4368342,122,？这些话说的挺奇怪,1,Hong Kong Protests,Influencer,惊讶,negative
1,877000,14000,"(2019, 10, 25)",马督工,2037056,49,不要讨论政治,6,Hong Kong Protests,Famous Content Creator,厌恶,negative
2,1420000,6991,"(2021, 4, 20)",卢克文工作室,4368337,71,我谢谢你,9,Hong Kong Protests,Influencer,开心,positive
4,260000,1141,"(2019, 9, 2)",广东共青团,1724625,63,都是骗钱的机构,9,Hong Kong Protests,Government,厌恶,negative
5,2757000,3649,"(2019, 10, 13)",央视网,4775152,75,返祖现场,7,Hong Kong Protests,Media,开心,positive
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,这个人很勇敢,10,Hong Kong Protests,Media,喜欢,positive
4,2355000,46000,"(2019, 7, 23)",共青团中央,11416574,93,3年太少了,6,Hong Kong Protests,Government,悲伤,negative
0,153000,617,"(2023, 6, 8)",香港青年,20889,87,又系ViuTV，盛产黄人！,9,Hong Kong Protests,None,喜欢,positive
0,335000,1040,"(2024, 7, 12)",老咩头,57976,164,666,9,Hong Kong Protests,None,厌恶,negative
4,3325000,52000,"(2019, 7, 28)",广东共青团,1724625,149,泪目,10,Hong Kong Protests,Government,悲伤,negative
2,1456000,6814,"(2021, 4, 21)",卢克文工作室,4368332,7,谁向他们泄的密？,9,Hong Kong Protests,Influencer,厌恶,negative
4,1574000,4206,"(2019, 11, 12)",浙江共青团,1543514,14,泼的是汽油嘛,9,Hong Kong Protests,Government,厌恶,negative
0,234000,2935,"(2023, 8, 30)",毒蛊酱,93973,143,还没死,9,Hong Kong Protests,None,悲伤,negative
4,2751000,32000,"(2019, 8, 7)",浙江共青团,1543514,24,中国nb,8,Hong Kong Protests,Government,厌恶,negative
0,56000,68,"(2025, 3, 22)",影视鉴赏君,1024,154,看来是我看的版本太差？？减掉太多导致？,2,Hong Kong Protests,None,厌恶,negative
4,1740000,18000,"(2019, 11, 17)",浙江共青团,1543514,6,要嫁就嫁解放军,9,Hong Kong Protests,Government,厌恶,negative
5,182000,720,"(2019, 12, 2)",中国日报,2994317,33,。。。彻底风了,9,Hong Kong Protests,Media,生气,negative
4,552000,4035,"(2019, 8, 13)",青春山东,461528,45,苏卡不列,7,Hong Kong Protests,Government,厌恶,negative
0,327000,376,"(2023, 12, 2)",好大富贵,90,19,我作证这个红衣服畜牲用狗嘴咬了白衣服先生,1,Hong Kong Protests,None,厌恶,negative
2,2255000,16000,"(2021, 4, 22)",卢克文工作室,4368332,5,阿根廷空军缺飞机了！,9,Hong Kong Protests,Influencer,厌恶,negative
4,372000,1826,"(2019, 11, 19)",广东共青团,1724625,37,真实,10,Hong Kong Protests,Government,喜欢,positive
1,862000,2890,"(2022, 9, 14)",我是十四哦丶,522434,170,lgd是吧,2,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,565000,4642,"(2019, 9, 1)",广东共青团,1724625,68,走阿，废仔,7,Hong Kong Protests,Government,厌恶,negative
0,234000,2935,"(2023, 8, 30)",毒蛊酱,93973,143,有这能力不去诅咒日军,8,Hong Kong Protests,None,厌恶,negative
4,1588000,6341,"(2019, 11, 11)",青春山东,461528,136,一群猪狗不如的人,8,Hong Kong Protests,Government,厌恶,negative
5,182000,720,"(2019, 12, 2)",中国日报,2994317,33,迷走神经影响脏器功能了,3,Hong Kong Protests,Media,厌恶,negative
4,4898000,11000,"(2019, 11, 17)",浙江共青团,1543514,72,驻港部队帅哥很多,8,Hong Kong Protests,Government,喜欢,positive
4,552000,4035,"(2019, 8, 13)",青春山东,461528,45,关你屁事,8,Hong Kong Protests,Government,生气,negative
4,1740000,18000,"(2019, 11, 17)",浙江共青团,1543514,6,身上的国旗太帅了md,8,Hong Kong Protests,Government,喜欢,positive
4,2976000,22000,"(2019, 11, 19)",广东共青团,1724625,21,立起来的是什么,7,Hong Kong Protests,Government,厌恶,negative
5,1250000,8051,"(2021, 6, 26)",观察者网,7368397,70,不说还好，一说我也想去买了,9,Hong Kong Protests,Media,喜欢,positive
0,782000,3330,"(2025, 2, 18)",不挑瓜的猫堡,20368,65,哈哈哈哈哈哈,8,Hong Kong Protests,None,开心,positive
0,790000,4123,"(2023, 8, 20)",毒蛊酱,93973,152,这认不出来哇？,2,Hong Kong Protests,None,厌恶,negative
1,274000,917,"(2024, 11, 2)",蓝星人-ET,1135236,176,厉害！致敬,9,Hong Kong Protests,Famous Content Creator,喜欢,positive
1,1112000,4255,"(2024, 12, 9)",世界需要恐怖片,489577,115,不是真的接在一起吧,7,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,1325000,3509,"(2019, 10, 11)",青春山东,461528,161,真想对底下那帮喊一句“收声啦扑街！”,8,Hong Kong Protests,Government,厌恶,negative
1,3479000,22000,"(2021, 4, 30)",毒舌的南瓜,2299715,4,爱因斯坦：我曰你先人,9,Hong Kong Protests,Famous Content Creator,厌恶,negative
0,335000,1040,"(2024, 7, 12)",老咩头,57976,164,1,4,Hong Kong Protests,None,厌恶,negative
0,666000,3148,"(2021, 11, 3)",虎哥历史,18869,126,这跳梁小丑,7,Hong Kong Protests,None,厌恶,negative
1,862000,2890,"(2022, 9, 14)",我是十四哦丶,522434,170,人狠话不多,4,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,1740000,18000,"(2019, 11, 17)",浙江共青团,1543514,6,天降正义,7,Hong Kong Protests,Government,厌恶,negative
4,389000,1057,"(2019, 11, 23)",广东共青团,1724625,91,节哀,6,Hong Kong Protests,Government,悲伤,negative
4,1215000,3887,"(2019, 11, 18)",广东共青团,1724625,20,等等，她姓方，她老公才姓陈,5,Hong Kong Protests,Government,厌恶,negative
0,589000,530,"(2022, 12, 5)",权利者游戏官方号,96953,141,李嘉欣还欺负赌王的女儿，就是对她太客气了蹬鼻子上脸,3,Hong Kong Protests,None,厌恶,negative
0,150000,275,"(2024, 4, 16)",油管小师妹,29134,165,制造仇恨的报道,4,Hong Kong Protests,None,厌恶,negative
2,693000,8352,"(2021, 12, 8)",卢克文工作室,4368342,122,保留粤语是好事儿。但是不能不教普通话,10,Hong Kong Protests,Influencer,厌恶,negative
4,12414000,295000,"(2019, 11, 20)",共青团中央,11416573,2,FBl warning,8,Hong Kong Protests,Government,厌恶,negative
1,877000,14000,"(2019, 10, 25)",马督工,2037056,49,？？？？？二人转？？？,5,Hong Kong Protests,Famous Content Creator,厌恶,negative
4,372000,1826,"(2019, 11, 19)",广东共青团,1724625,37,叫Chlorine就好了,10,Hong Kong Protests,Government,喜欢,positive
4,260000,1141,"(2019, 9, 2)",广东共青团,1724625,63,美国人特别虚伪,4,Hong Kong Protests,Government,厌恶,negative
0,666000,3148,"(2021, 11, 3)",虎哥历史,18869,126,葡萄牙早在70年代就基本放弃澳门了，所有限澳门才不会那么乱,7,Hong Kong Protests,None,厌恶,negative
2,1456000,6814,"(2021, 4, 21)",卢克文工作室,4368332,7,年轻人不要太气盛,6,Hong Kong Protests,Influencer,厌恶,negative
0,609000,2146,"(2022, 1, 8)",陌路狂欢GO,15838,147,深圳已经变成岛了,7,Hong Kong Protests,None,厌恶,negative
5,1632000,8230,"(2019, 11, 27)",央视新闻,20926839,3,枪毙没商量,5,Hong Kong Protests,Media,生气,negative
1,1560000,16000,"(2024, 10, 18)",勾手老大爷邓肯,2085321,111,逝者安息,9,Hong Kong Protests,Famous Content Creator,悲伤,negative
0,335000,1040,"(2024, 7, 12)",老咩头,57976,164,要考公阿？,4,Hong Kong Protests,None,厌恶,negative
2,2010000,3539,"(2021, 4, 19)",卢克文工作室,4368336,58,这点嘲讽都受不了,6,Hong Kong Protests,Influencer,厌恶,negative
4,1368000,37000,"(2020, 5, 18)",共青团中央,11416573,1,安徽脏话,9,Hong Kong Protests,Government,厌恶,negative
4,1215000,3887,"(2019, 11, 18)",广东共青团,1724625,20,美国你有土？,7,Hong Kong Protests,Government,厌恶,negative
5,2165000,4460,"(2019, 9, 1)",观察者网,7368397,53,☆☆☆☆★,6,Hong Kong Protests,Media,厌恶,negative
5,466000,13000,"(2020, 7, 5)",央视新闻,20926845,56,致敬,8,Hong Kong Protests,Media,喜欢,positive
4,630000,362,"(2019, 11, 19)",青春山东,461528,107,玩大了等着凉把,6,Hong Kong Protests,Government,厌恶,negative
2,2255000,16000,"(2021, 4, 22)",卢克文工作室,4368332,5,秒,5,Hong Kong Protests,Influencer,厌恶,negative
0,97000,719,"(2024, 6, 5)",油管小师妹,29134,102,是的，根本的租金问题都没解决说这么有卵用,7,Hong Kong Protests,None,厌恶,negative
0,609000,2146,"(2022, 1, 8)",陌路狂欢GO,15838,147,这玩意儿竟然有丈夫,8,Hong Kong Protests,None,惊讶,negative
0,666000,3148,"(2021, 11, 3)",虎哥历史,18869,126,宜宾儿女在此！,7,Hong Kong Protests,None,喜欢,positive
4,1740000,18000,"(2019, 11, 17)",浙江共青团,1543514,6,小孩子才做选择！！！！我都要！！！！,7,Hong Kong Protests,Government,喜欢,positive
